"No.","Time","Source","Destination","Protocol","Length","Info"
"2854","12.615951801","192.168.87.13","192.168.87.17","TCP","74","54916  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795041 TSecr=0 WS=128"
"2855","12.619769599","192.168.87.13","192.168.87.17","TCP","74","54926  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795045 TSecr=0 WS=128"
"2856","12.622464021","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52208  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795048 TSecr=0 WS=128"
"2857","12.622464160","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52200  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795048 TSecr=0 WS=128"
"2858","12.622464187","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52190  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795048 TSecr=0 WS=128"
"2859","12.622464209","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52182  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795048 TSecr=0 WS=128"
"2860","12.622928092","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52180  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795048 TSecr=0 WS=128"
"2861","12.622928159","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52168  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795048 TSecr=0 WS=128"
"2862","12.622928178","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52164  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795048 TSecr=0 WS=128"
"2863","12.622928196","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49404  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795048 TSecr=0 WS=128"
"2864","12.622928215","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49420  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795048 TSecr=0 WS=128"
"2865","12.622928234","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49430  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795048 TSecr=0 WS=128"
"2866","12.622928252","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49446  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795048 TSecr=0 WS=128"
"2867","12.622928271","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49454  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795048 TSecr=0 WS=128"
"2868","12.622964630","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49458  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795049 TSecr=0 WS=128"
"2869","12.623227123","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49460  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795049 TSecr=0 WS=128"
"2870","12.623227189","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49468  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795049 TSecr=0 WS=128"
"2871","12.623227209","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49476  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795049 TSecr=0 WS=128"
"2872","12.623227226","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49480  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795049 TSecr=0 WS=128"
"2873","12.623489817","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52152  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795049 TSecr=0 WS=128"
"2874","12.623489875","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52150  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795049 TSecr=0 WS=128"
"2875","12.624046774","192.168.87.13","192.168.87.17","TCP","74","54940  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795049 TSecr=0 WS=128"
"2876","12.628105319","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46920  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795053 TSecr=0 WS=128"
"2877","12.628105624","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46910  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795053 TSecr=0 WS=128"
"2878","12.628105663","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46896  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795053 TSecr=0 WS=128"
"2879","12.628105696","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46894  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795053 TSecr=0 WS=128"
"2880","12.628105727","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46890  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795053 TSecr=0 WS=128"
"2881","12.628600982","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46886  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795053 TSecr=0 WS=128"
"2882","12.628601096","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46874  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795054 TSecr=0 WS=128"
"2883","12.628601120","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46872  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795054 TSecr=0 WS=128"
"2884","12.628601139","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46866  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795054 TSecr=0 WS=128"
"2885","12.628601218","192.168.87.13","192.168.87.17","TCP","74","54942  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795054 TSecr=0 WS=128"
"2886","12.632043772","192.168.87.13","192.168.87.17","TCP","74","54946  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795057 TSecr=0 WS=128"
"2887","12.636035143","192.168.87.13","192.168.87.17","TCP","74","54954  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795061 TSecr=0 WS=128"
"2888","12.639041208","192.168.87.13","192.168.87.17","TCP","74","54964  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795064 TSecr=0 WS=128"
"2889","12.642994030","192.168.87.13","192.168.87.17","TCP","74","54976  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795068 TSecr=0 WS=128"
"2890","12.646146250","192.168.87.13","192.168.87.17","TCP","74","54984  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795071 TSecr=0 WS=128"
"2891","12.649853150","192.168.87.13","192.168.87.17","TCP","74","54994  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795075 TSecr=0 WS=128"
"2892","12.653001419","192.168.87.13","192.168.87.17","TCP","74","55000  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795078 TSecr=0 WS=128"
"2893","12.654952432","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52300  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795080 TSecr=0 WS=128"
"2894","12.654952573","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52292  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795080 TSecr=0 WS=128"
"2895","12.654952598","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52276  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795080 TSecr=0 WS=128"
"2896","12.654952617","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52262  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795080 TSecr=0 WS=128"
"2897","12.654952636","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52256  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795080 TSecr=0 WS=128"
"2898","12.654952654","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 47026  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795080 TSecr=0 WS=128"
"2899","12.654952673","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 47010  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795080 TSecr=0 WS=128"
"2900","12.654952692","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 47002  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795080 TSecr=0 WS=128"
"2901","12.654962275","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46996  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795080 TSecr=0 WS=128"
"2902","12.654962299","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46984  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795080 TSecr=0 WS=128"
"2903","12.654962318","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46980  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795080 TSecr=0 WS=128"
"2904","12.654962336","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46960  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795080 TSecr=0 WS=128"
"2905","12.654962355","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46952  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795080 TSecr=0 WS=128"
"2906","12.654962374","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 46934  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795080 TSecr=0 WS=128"
"2907","12.654962392","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52248  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795080 TSecr=0 WS=128"
"2908","12.654962412","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52238  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795081 TSecr=0 WS=128"
"2909","12.655262780","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49490  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795081 TSecr=0 WS=128"
"2910","12.655262839","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49494  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795081 TSecr=0 WS=128"
"2911","12.655262865","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49502  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795081 TSecr=0 WS=128"
"2912","12.655262883","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49508  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795081 TSecr=0 WS=128"
"2913","12.655832188","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49518  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795081 TSecr=0 WS=128"
"2914","12.655832253","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49534  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795081 TSecr=0 WS=128"
"2915","12.655832276","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49544  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795081 TSecr=0 WS=128"
"2916","12.655832295","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49554  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795081 TSecr=0 WS=128"
"2917","12.655832319","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49570  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795081 TSecr=0 WS=128"
"2918","12.655832342","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49574  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795081 TSecr=0 WS=128"
"2919","12.655832366","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49592  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795081 TSecr=0 WS=128"
"2920","12.656093279","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52232  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795081 TSecr=0 WS=128"
"2921","12.656093340","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52218  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795081 TSecr=0 WS=128"
"2922","12.656093365","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52214  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795082 TSecr=0 WS=128"
"2923","12.656798484","192.168.87.13","192.168.87.17","TCP","74","55010  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795082 TSecr=0 WS=128"
"2924","12.660197487","192.168.87.13","192.168.87.17","TCP","74","55016  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795085 TSecr=0 WS=128"
"2925","12.663581076","192.168.87.13","192.168.87.17","TCP","74","55022  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795089 TSecr=0 WS=128"
"2926","12.666390089","192.168.87.13","192.168.87.17","TCP","74","55028  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795092 TSecr=0 WS=128"
"2927","12.669824614","192.168.87.13","192.168.87.17","TCP","74","55034  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795095 TSecr=0 WS=128"
"2928","12.673024587","192.168.87.13","192.168.87.17","TCP","74","55044  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795098 TSecr=0 WS=128"
"2929","12.676995733","192.168.87.13","192.168.87.17","TCP","74","55050  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795102 TSecr=0 WS=128"
"2930","12.680013692","192.168.87.13","192.168.87.17","TCP","74","55064  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795105 TSecr=0 WS=128"
"2931","12.683869688","192.168.87.13","192.168.87.17","TCP","74","55074  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795108 TSecr=0 WS=128"
"2932","12.686406086","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52392  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795112 TSecr=0 WS=128"
"2933","12.686406217","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 47122  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795112 TSecr=0 WS=128"
"2934","12.686406235","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 47110  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795112 TSecr=0 WS=128"
"2935","12.686406254","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 47100  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795112 TSecr=0 WS=128"
"2936","12.686406273","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 47092  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795112 TSecr=0 WS=128"
"2937","12.686406293","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 47078  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795112 TSecr=0 WS=128"
"2938","12.686406311","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 47066  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795112 TSecr=0 WS=128"
"2939","12.686406330","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 47060  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795112 TSecr=0 WS=128"
"2940","12.686446235","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 47050  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795112 TSecr=0 WS=128"
"2941","12.686446309","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 47034  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795112 TSecr=0 WS=128"
"2942","12.686446336","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49658  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795112 TSecr=0 WS=128"
"2943","12.686891154","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52388  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795112 TSecr=0 WS=128"
"2944","12.686891235","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52382  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795112 TSecr=0 WS=128"
"2945","12.686891263","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52376  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795112 TSecr=0 WS=128"
"2946","12.686891285","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52370  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795112 TSecr=0 WS=128"
"2947","12.686891313","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52362  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795112 TSecr=0 WS=128"
"2948","12.686891336","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52350  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795112 TSecr=0 WS=128"
"2949","12.686891356","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52334  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795112 TSecr=0 WS=128"
"2950","12.687178794","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49598  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795112 TSecr=0 WS=128"
"2951","12.687178860","192.168.87.13","192.168.87.17","TCP","74","55078  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795112 TSecr=0 WS=128"
"2952","12.687178878","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49602  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795113 TSecr=0 WS=128"
"2953","12.687178897","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49612  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795113 TSecr=0 WS=128"
"2954","12.687178921","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49628  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795113 TSecr=0 WS=128"
"2955","12.687178943","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49638  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795113 TSecr=0 WS=128"
"2956","12.687437006","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49642  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795113 TSecr=0 WS=128"
"2957","12.687437094","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49646  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795113 TSecr=0 WS=128"
"2958","12.687437118","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52332  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795113 TSecr=0 WS=128"
"2959","12.687437141","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52318  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795113 TSecr=0 WS=128"
"2960","12.687989878","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52306  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795113 TSecr=0 WS=128"
"2961","12.690878226","192.168.87.13","192.168.87.17","TCP","74","55082  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795116 TSecr=0 WS=128"
"2962","12.694444392","192.168.87.13","192.168.87.17","TCP","74","55086  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795120 TSecr=0 WS=128"
"2963","12.697921487","192.168.87.13","192.168.87.17","TCP","74","55090  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795123 TSecr=0 WS=128"
"2964","12.701071936","192.168.87.13","192.168.87.17","TCP","74","55104  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795126 TSecr=0 WS=128"
"2965","12.704515866","192.168.87.13","192.168.87.17","TCP","74","55118  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795130 TSecr=0 WS=128"
"2966","12.708978929","192.168.87.13","192.168.87.17","TCP","74","55126  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795134 TSecr=0 WS=128"
"2967","12.715835798","192.168.87.13","192.168.87.17","TCP","74","55138  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795137 TSecr=0 WS=128"
"2968","12.715836145","192.168.87.13","192.168.87.17","TCP","74","55140  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795140 TSecr=0 WS=128"
"2969","12.718242811","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52520  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795144 TSecr=0 WS=128"
"2970","12.718243030","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52510  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795144 TSecr=0 WS=128"
"2971","12.718243050","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52506  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795144 TSecr=0 WS=128"
"2972","12.718864762","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52494  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795144 TSecr=0 WS=128"
"2973","12.718865046","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52476  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795144 TSecr=0 WS=128"
"2974","12.718865067","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 52464  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795144 TSecr=0 WS=128"
"2975","12.718865085","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49666  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795144 TSecr=0 WS=128"
"2976","12.718865105","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 49674  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795144 TSecr=0 WS=128"
"2977","12.718865123","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 47178  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795144 TSecr=0 WS=128"
"2978","12.718865143","192.168.87.13","192.168.87.17","TCP","74","[TCP Retransmission] 47176  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=3244795144 TSecr=0 WS=128"
